#,"Date Time, GMT-06:00","Full Range, μS/cm (LGR S/N: 21135142, SEN S/N: 21135142)","Temp, °C (LGR S/N: 21135142, SEN S/N: 21135142)",Coupler Detached (LGR S/N: 21135142),Coupler Attached (LGR S/N: 21135142),Host Connected (LGR S/N: 21135142),Stopped (LGR S/N: 21135142),End Of File (LGR S/N: 21135142)
1628,5/30/22 0:24,3.2,4.15,,,,,
1629,5/30/22 0:29,5.4,4.17,,,,,
1630,5/30/22 0:34,5.4,4.15,,,,,
1631,5/30/22 0:39,5.4,4.17,,,,,
1632,5/30/22 0:44,5.4,4.17,,,,,
1633,5/30/22 0:49,5.4,4.17,,,,,
1634,5/30/22 0:54,5.4,4.17,,,,,
1635,5/30/22 0:59,5.4,4.15,,,,,
1636,5/30/22 1:04,5.4,4.15,,,,,
1637,5/30/22 1:09,5.4,4.17,,,,,
1638,5/30/22 1:14,5.4,4.18,,,,,
1639,5/30/22 1:19,5.4,4.17,,,,,
1640,5/30/22 1:24,5.4,4.17,,,,,
1641,5/30/22 1:29,5.4,4.18,,,,,
1642,5/30/22 1:34,5.4,4.17,,,,,
1643,5/30/22 1:39,5.4,4.17,,,,,
1644,5/30/22 1:44,5.4,4.17,,,,,
1645,5/30/22 1:49,3.2,4.17,,,,,
1646,5/30/22 1:54,5.4,4.18,,,,,
1647,5/30/22 1:59,5.4,4.17,,,,,
1648,5/30/22 2:04,5.4,4.17,,,,,
1649,5/30/22 2:09,3.2,4.17,,,,,
1650,5/30/22 2:14,3.2,4.18,,,,,
1651,5/30/22 2:19,3.2,4.17,,,,,
1652,5/30/22 2:24,5.4,4.17,,,,,
1653,5/30/22 2:29,5.4,4.17,,,,,
1654,5/30/22 2:34,5.4,4.17,,,,,
1655,5/30/22 2:39,5.4,4.17,,,,,
1656,5/30/22 2:44,5.4,4.17,,,,,
1657,5/30/22 2:49,5.4,4.17,,,,,
1658,5/30/22 2:54,5.4,4.17,,,,,
1659,5/30/22 2:59,5.4,4.17,,,,,
1660,5/30/22 3:04,5.4,4.17,,,,,
1661,5/30/22 3:09,5.4,4.17,,,,,
1662,5/30/22 3:14,5.4,4.17,,,,,
1663,5/30/22 3:19,5.4,4.18,,,,,
1664,5/30/22 3:24,5.4,4.18,,,,,
1665,5/30/22 3:29,5.4,4.17,,,,,
1666,5/30/22 3:34,5.4,4.17,,,,,
1667,5/30/22 3:39,3.2,4.17,,,,,
1668,5/30/22 3:44,5.4,4.18,,,,,
1669,5/30/22 3:49,5.4,4.18,,,,,
1670,5/30/22 3:54,5.4,4.17,,,,,
1671,5/30/22 3:59,5.4,4.18,,,,,
1672,5/30/22 4:04,5.4,4.17,,,,,
1673,5/30/22 4:09,5.4,4.17,,,,,
1674,5/30/22 4:14,5.4,4.17,,,,,
1675,5/30/22 4:19,5.4,4.19,,,,,
1676,5/30/22 4:24,5.4,4.17,,,,,
1677,5/30/22 4:29,5.4,4.17,,,,,
1678,5/30/22 4:34,5.4,4.18,,,,,
1679,5/30/22 4:39,5.4,4.18,,,,,
1680,5/30/22 4:44,5.4,4.18,,,,,
1681,5/30/22 4:49,5.4,4.18,,,,,
1682,5/30/22 4:54,5.4,4.18,,,,,
1683,5/30/22 4:59,5.4,4.18,,,,,
1684,5/30/22 5:04,5.4,4.17,,,,,
1685,5/30/22 5:09,5.4,4.17,,,,,
1686,5/30/22 5:14,3.2,4.18,,,,,
1687,5/30/22 5:19,5.4,4.18,,,,,
1688,5/30/22 5:24,5.4,4.18,,,,,
1689,5/30/22 5:29,2.1,4.17,,,,,
1690,5/30/22 5:34,3.2,4.19,,,,,
1691,5/30/22 5:39,3.2,4.19,,,,,
1692,5/30/22 5:44,5.4,4.19,,,,,
1693,5/30/22 5:49,5.4,4.17,,,,,
1694,5/30/22 5:54,5.4,4.19,,,,,
1695,5/30/22 5:59,5.4,4.18,,,,,
1696,5/30/22 6:04,5.4,4.19,,,,,
1697,5/30/22 6:09,5.4,4.19,,,,,
1698,5/30/22 6:14,5.4,4.18,,,,,
1699,5/30/22 6:19,5.4,4.19,,,,,
1700,5/30/22 6:24,5.4,4.19,,,,,
1701,5/30/22 6:29,5.4,4.19,,,,,
1702,5/30/22 6:34,5.4,4.18,,,,,
1703,5/30/22 6:39,2.1,4.19,,,,,
1704,5/30/22 6:44,5.4,4.19,,,,,
1705,5/30/22 6:49,5.4,4.18,,,,,
1706,5/30/22 6:54,5.4,4.19,,,,,
1707,5/30/22 6:59,5.4,4.19,,,,,
1708,5/30/22 7:04,5.4,4.19,,,,,
1709,5/30/22 7:09,5.4,4.18,,,,,
1710,5/30/22 7:14,5.4,4.18,,,,,
1711,5/30/22 7:19,2.1,4.19,,,,,
1712,5/30/22 7:24,5.4,4.18,,,,,
1713,5/30/22 7:29,5.4,4.19,,,,,
1714,5/30/22 7:34,5.4,4.19,,,,,
1715,5/30/22 7:39,5.4,4.19,,,,,
1716,5/30/22 7:44,5.4,4.19,,,,,
1717,5/30/22 7:49,5.4,4.19,,,,,
1718,5/30/22 7:54,5.4,4.18,,,,,
1719,5/30/22 7:59,5.4,4.19,,,,,
1720,5/30/22 8:04,5.4,4.18,,,,,
1721,5/30/22 8:09,3.2,4.19,,,,,
1722,5/30/22 8:14,5.4,4.19,,,,,
1723,5/30/22 8:19,5.4,4.21,,,,,
1724,5/30/22 8:24,5.4,4.18,,,,,
1725,5/30/22 8:29,5.4,4.19,,,,,
1726,5/30/22 8:34,5.4,4.19,,,,,
1727,5/30/22 8:39,5.4,4.19,,,,,
1728,5/30/22 8:44,5.4,4.21,,,,,
1729,5/30/22 8:49,5.4,4.21,,,,,
1730,5/30/22 8:54,5.4,4.19,,,,,
1731,5/30/22 8:59,5.4,4.19,,,,,
1732,5/30/22 9:04,5.4,4.21,,,,,
1733,5/30/22 9:09,3.2,4.21,,,,,
1734,5/30/22 9:14,5.4,4.19,,,,,
1735,5/30/22 9:19,5.4,4.19,,,,,
1736,5/30/22 9:24,5.4,4.19,,,,,
1737,5/30/22 9:29,3.2,4.21,,,,,
1738,5/30/22 9:34,5.4,4.19,,,,,
1739,5/30/22 9:39,5.4,4.19,,,,,
1740,5/30/22 9:44,5.4,4.19,,,,,
1741,5/30/22 9:49,5.4,4.21,,,,,
1742,5/30/22 9:54,5.4,4.19,,,,,
1743,5/30/22 9:59,5.4,4.21,,,,,
1744,5/30/22 10:04,3.2,4.21,,,,,
1745,5/30/22 10:09,5.4,4.19,,,,,
1746,5/30/22 10:14,5.4,4.19,,,,,
1747,5/30/22 10:19,5.4,4.21,,,,,
1748,5/30/22 10:24,5.4,4.19,,,,,
1749,5/30/22 10:29,3.2,4.19,,,,,
1750,5/30/22 10:34,5.4,4.21,,,,,
1751,5/30/22 10:39,5.4,4.19,,,,,
1752,5/30/22 10:44,5.4,4.21,,,,,
1753,5/30/22 10:49,5.4,4.21,,,,,
1754,5/30/22 10:54,5.4,4.21,,,,,
1755,5/30/22 10:59,5.4,4.19,,,,,
1756,5/30/22 11:04,5.4,4.21,,,,,
1757,5/30/22 11:09,5.4,4.19,,,,,
1758,5/30/22 11:14,5.4,4.21,,,,,
1759,5/30/22 11:19,5.4,4.19,,,,,
1760,5/30/22 11:24,3.2,4.21,,,,,
1761,5/30/22 11:29,5.4,4.21,,,,,
1762,5/30/22 11:34,5.4,4.19,,,,,
1763,5/30/22 11:39,3.2,4.19,,,,,
1764,5/30/22 11:44,5.4,4.19,,,,,
1765,5/30/22 11:49,5.4,4.19,,,,,
1766,5/30/22 11:54,5.4,4.21,,,,,
1767,5/30/22 11:59,5.4,4.19,,,,,
1768,5/30/22 12:04,5.4,4.19,,,,,
1769,5/30/22 12:09,5.4,4.19,,,,,
1770,5/30/22 12:14,2.1,4.21,,,,,
1771,5/30/22 12:19,5.4,4.19,,,,,
1772,5/30/22 12:24,3.2,4.19,,,,,
1773,5/30/22 12:29,5.4,4.19,,,,,
1774,5/30/22 12:34,5.4,4.19,,,,,
1775,5/30/22 12:39,5.4,4.19,,,,,
1776,5/30/22 12:44,3.2,4.19,,,,,
1777,5/30/22 12:49,5.4,4.21,,,,,
1778,5/30/22 12:54,5.4,4.19,,,,,
1779,5/30/22 12:59,5.4,4.19,,,,,
1780,5/30/22 13:04,5.4,4.19,,,,,
1781,5/30/22 13:09,5.4,4.19,,,,,
1782,5/30/22 13:14,5.4,4.19,,,,,
1783,5/30/22 13:19,3.2,4.21,,,,,
1784,5/30/22 13:24,2.1,4.19,,,,,
1785,5/30/22 13:29,5.4,4.19,,,,,
1786,5/30/22 13:34,5.4,4.19,,,,,
1787,5/30/22 13:39,5.4,4.19,,,,,
1788,5/30/22 13:44,5.4,4.19,,,,,
1789,5/30/22 13:49,5.4,4.19,,,,,
1790,5/30/22 13:54,5.4,4.19,,,,,
1791,5/30/22 13:59,5.4,4.19,,,,,
1792,5/30/22 14:04,5.4,4.21,,,,,
1793,5/30/22 14:09,5.4,4.21,,,,,
1794,5/30/22 14:14,5.4,4.19,,,,,
1795,5/30/22 14:19,5.4,4.19,,,,,
1796,5/30/22 14:24,3.2,4.19,,,,,
1797,5/30/22 14:29,5.4,4.19,,,,,
1798,5/30/22 14:34,5.4,4.19,,,,,
1799,5/30/22 14:39,5.4,4.19,,,,,
1800,5/30/22 14:44,5.4,4.21,,,,,
1801,5/30/22 14:49,5.4,4.19,,,,,
1802,5/30/22 14:54,5.4,4.19,,,,,
1803,5/30/22 14:59,3.2,4.21,,,,,
1804,5/30/22 15:04,5.4,4.19,,,,,
1805,5/30/22 15:09,5.4,4.19,,,,,
1806,5/30/22 15:14,5.4,4.21,,,,,
1807,5/30/22 15:19,5.4,4.19,,,,,
1808,5/30/22 15:24,5.4,4.19,,,,,
1809,5/30/22 15:29,5.4,4.19,,,,,
1810,5/30/22 15:34,5.4,4.19,,,,,
1811,5/30/22 15:39,5.4,4.19,,,,,
1812,5/30/22 15:44,5.4,4.19,,,,,
1813,5/30/22 15:49,5.4,4.19,,,,,
1814,5/30/22 15:54,5.4,4.19,,,,,
1815,5/30/22 15:59,5.4,4.19,,,,,
1816,5/30/22 16:04,3.2,4.19,,,,,
1817,5/30/22 16:09,5.4,4.19,,,,,
1818,5/30/22 16:14,5.4,4.19,,,,,
1819,5/30/22 16:19,5.4,4.18,,,,,
1820,5/30/22 16:24,3.2,4.18,,,,,
1821,5/30/22 16:29,5.4,4.18,,,,,
1822,5/30/22 16:34,5.4,4.21,,,,,
1823,5/30/22 16:39,5.4,4.18,,,,,
1824,5/30/22 16:44,5.4,4.19,,,,,
1825,5/30/22 16:49,5.4,4.19,,,,,
1826,5/30/22 16:54,5.4,4.18,,,,,
1827,5/30/22 16:59,5.4,4.19,,,,,
1828,5/30/22 17:04,5.4,4.19,,,,,
1829,5/30/22 17:09,5.4,4.18,,,,,
1830,5/30/22 17:14,5.4,4.19,,,,,
1831,5/30/22 17:19,5.4,4.18,,,,,
1832,5/30/22 17:24,5.4,4.18,,,,,
1833,5/30/22 17:29,5.4,4.17,,,,,
1834,5/30/22 17:34,3.2,4.18,,,,,
1835,5/30/22 17:39,5.4,4.18,,,,,
1836,5/30/22 17:44,5.4,4.19,,,,,
1837,5/30/22 17:49,5.4,4.18,,,,,
1838,5/30/22 17:54,5.4,4.18,,,,,
1839,5/30/22 17:59,5.4,4.18,,,,,
1840,5/30/22 18:04,5.4,4.17,,,,,
1841,5/30/22 18:09,3.2,4.18,,,,,
1842,5/30/22 18:14,5.4,4.18,,,,,
1843,5/30/22 18:19,5.4,4.17,,,,,
1844,5/30/22 18:24,5.4,4.18,,,,,
1845,5/30/22 18:29,5.4,4.18,,,,,
1846,5/30/22 18:34,5.4,4.17,,,,,
1847,5/30/22 18:39,5.4,4.18,,,,,
1848,5/30/22 18:44,5.4,4.18,,,,,
1849,5/30/22 18:49,2.1,4.18,,,,,
1850,5/30/22 18:54,5.4,4.18,,,,,
1851,5/30/22 18:59,5.4,4.17,,,,,
1852,5/30/22 19:04,5.4,4.17,,,,,
1853,5/30/22 19:09,5.4,4.18,,,,,
1854,5/30/22 19:14,5.4,4.17,,,,,
1855,5/30/22 19:19,5.4,4.17,,,,,
1856,5/30/22 19:24,5.4,4.17,,,,,
1857,5/30/22 19:29,5.4,4.17,,,,,
1858,5/30/22 19:34,5.4,4.17,,,,,
1859,5/30/22 19:39,5.4,4.17,,,,,
1860,5/30/22 19:44,5.4,4.17,,,,,
1861,5/30/22 19:49,5.4,4.18,,,,,
1862,5/30/22 19:54,5.4,4.17,,,,,
1863,5/30/22 19:59,5.4,4.17,,,,,
1864,5/30/22 20:04,5.4,4.17,,,,,
1865,5/30/22 20:09,5.4,4.17,,,,,
1866,5/30/22 20:14,5.4,4.17,,,,,
1867,5/30/22 20:19,5.4,4.17,,,,,
1868,5/30/22 20:24,5.4,4.17,,,,,
1869,5/30/22 20:29,5.4,4.17,,,,,
1870,5/30/22 20:34,5.4,4.15,,,,,
1871,5/30/22 20:39,5.4,4.17,,,,,
1872,5/30/22 20:44,5.4,4.15,,,,,
1873,5/30/22 20:49,5.4,4.15,,,,,
1874,5/30/22 20:54,5.4,4.17,,,,,
1875,5/30/22 20:59,5.4,4.15,,,,,
1876,5/30/22 21:04,5.4,4.17,,,,,
1877,5/30/22 21:09,5.4,4.17,,,,,
1878,5/30/22 21:14,5.4,4.15,,,,,
1879,5/30/22 21:19,5.4,4.17,,,,,
1880,5/30/22 21:24,5.4,4.17,,,,,
1881,5/30/22 21:29,5.4,4.17,,,,,
1882,5/30/22 21:34,5.4,4.17,,,,,
1883,5/30/22 21:39,5.4,4.17,,,,,
1884,5/30/22 21:44,5.4,4.15,,,,,
1885,5/30/22 21:49,5.4,4.15,,,,,
1886,5/30/22 21:54,5.4,4.15,,,,,
1887,5/30/22 21:59,5.4,4.17,,,,,
1888,5/30/22 22:04,5.4,4.15,,,,,
1889,5/30/22 22:09,5.4,4.15,,,,,
1890,5/30/22 22:14,5.4,4.15,,,,,
1891,5/30/22 22:19,5.4,4.15,,,,,
1892,5/30/22 22:24,5.4,4.15,,,,,
1893,5/30/22 22:29,5.4,4.15,,,,,
1894,5/30/22 22:34,5.4,4.15,,,,,
1895,5/30/22 22:39,5.4,4.15,,,,,
1896,5/30/22 22:44,5.4,4.15,,,,,
1897,5/30/22 22:49,5.4,4.15,,,,,
1898,5/30/22 22:54,5.4,4.15,,,,,
1899,5/30/22 22:59,5.4,4.15,,,,,
1900,5/30/22 23:04,3.2,4.17,,,,,
1901,5/30/22 23:09,5.4,4.15,,,,,
1902,5/30/22 23:14,5.4,4.15,,,,,
1903,5/30/22 23:19,5.4,4.15,,,,,
1904,5/30/22 23:24,5.4,4.15,,,,,
1905,5/30/22 23:29,5.4,4.15,,,,,
1906,5/30/22 23:34,5.4,4.15,,,,,
1907,5/30/22 23:39,5.4,4.14,,,,,
1908,5/30/22 23:44,5.4,4.15,,,,,
1909,5/30/22 23:49,5.4,4.15,,,,,
1910,5/30/22 23:54,5.4,4.15,,,,,
1911,5/30/22 23:59,5.4,4.15,,,,,
1912,5/31/22 0:04,5.4,4.15,,,,,
1913,5/31/22 0:09,5.4,4.15,,,,,
1914,5/31/22 0:14,5.4,4.15,,,,,
1915,5/31/22 0:19,5.4,4.15,,,,,
1916,5/31/22 0:24,5.4,4.15,,,,,
1917,5/31/22 0:29,5.4,4.15,,,,,
1918,5/31/22 0:34,5.4,4.14,,,,,
1919,5/31/22 0:39,5.4,4.15,,,,,
1920,5/31/22 0:44,5.4,4.15,,,,,
1921,5/31/22 0:49,5.4,4.15,,,,,
1922,5/31/22 0:54,5.4,4.15,,,,,
1923,5/31/22 0:59,5.4,4.15,,,,,
1924,5/31/22 1:04,5.4,4.15,,,,,
1925,5/31/22 1:09,5.4,4.15,,,,,
1926,5/31/22 1:14,5.4,4.15,,,,,
1927,5/31/22 1:19,5.4,4.15,,,,,
1928,5/31/22 1:24,5.4,4.15,,,,,
1929,5/31/22 1:29,5.4,4.15,,,,,
1930,5/31/22 1:34,3.2,4.14,,,,,
1931,5/31/22 1:39,5.4,4.15,,,,,
1932,5/31/22 1:44,5.4,4.15,,,,,
1933,5/31/22 1:49,5.4,4.15,,,,,
1934,5/31/22 1:54,5.4,4.15,,,,,
1935,5/31/22 1:59,5.4,4.14,,,,,
1936,5/31/22 2:04,5.4,4.17,,,,,
1937,5/31/22 2:09,5.4,4.15,,,,,
1938,5/31/22 2:14,2.1,4.15,,,,,
1939,5/31/22 2:19,3.2,4.17,,,,,
1940,5/31/22 2:24,5.4,4.15,,,,,
1941,5/31/22 2:29,5.4,4.15,,,,,
1942,5/31/22 2:34,5.4,4.15,,,,,
1943,5/31/22 2:39,5.4,4.15,,,,,
1944,5/31/22 2:44,5.4,4.15,,,,,
1945,5/31/22 2:49,5.4,4.15,,,,,
1946,5/31/22 2:54,5.4,4.15,,,,,
1947,5/31/22 2:59,5.4,4.15,,,,,
1948,5/31/22 3:04,5.4,4.17,,,,,
1949,5/31/22 3:09,5.4,4.15,,,,,
1950,5/31/22 3:14,5.4,4.15,,,,,
1951,5/31/22 3:19,5.4,4.17,,,,,
1952,5/31/22 3:24,5.4,4.15,,,,,
1953,5/31/22 3:29,5.4,4.15,,,,,
1954,5/31/22 3:34,5.4,4.17,,,,,
1955,5/31/22 3:39,5.4,4.15,,,,,
1956,5/31/22 3:44,5.4,4.17,,,,,
1957,5/31/22 3:49,5.4,4.17,,,,,
1958,5/31/22 3:54,5.4,4.17,,,,,
1959,5/31/22 3:59,3.2,4.15,,,,,
1960,5/31/22 4:04,5.4,4.15,,,,,
1961,5/31/22 4:09,5.4,4.17,,,,,
1962,5/31/22 4:14,5.4,4.17,,,,,
1963,5/31/22 4:19,5.4,4.17,,,,,
1964,5/31/22 4:24,5.4,4.17,,,,,
1965,5/31/22 4:29,5.4,4.15,,,,,
1966,5/31/22 4:34,5.4,4.17,,,,,
1967,5/31/22 4:39,5.4,4.15,,,,,
1968,5/31/22 4:44,5.4,4.17,,,,,
1969,5/31/22 4:49,5.4,4.17,,,,,
1970,5/31/22 4:54,5.4,4.17,,,,,
1971,5/31/22 4:59,5.4,4.17,,,,,
1972,5/31/22 5:04,5.4,4.17,,,,,
1973,5/31/22 5:09,5.4,4.17,,,,,
1974,5/31/22 5:14,3.2,4.17,,,,,
1975,5/31/22 5:19,3.2,4.17,,,,,
1976,5/31/22 5:24,5.4,4.17,,,,,
1977,5/31/22 5:29,5.4,4.18,,,,,
1978,5/31/22 5:34,5.4,4.18,,,,,
1979,5/31/22 5:39,5.4,4.17,,,,,
1980,5/31/22 5:44,5.4,4.18,,,,,
1981,5/31/22 5:49,3.2,4.17,,,,,
1982,5/31/22 5:54,5.4,4.18,,,,,
1983,5/31/22 5:59,5.4,4.17,,,,,
1984,5/31/22 6:04,5.4,4.18,,,,,
1985,5/31/22 6:09,5.4,4.18,,,,,
1986,5/31/22 6:14,5.4,4.18,,,,,
1987,5/31/22 6:19,5.4,4.18,,,,,
1988,5/31/22 6:24,5.4,4.18,,,,,
1989,5/31/22 6:29,5.4,4.17,,,,,
1990,5/31/22 6:34,5.4,4.18,,,,,
1991,5/31/22 6:39,5.4,4.17,,,,,
1992,5/31/22 6:44,5.4,4.18,,,,,
1993,5/31/22 6:49,5.4,4.18,,,,,
1994,5/31/22 6:54,5.4,4.18,,,,,
1995,5/31/22 6:59,5.4,4.18,,,,,
1996,5/31/22 7:04,5.4,4.17,,,,,
1997,5/31/22 7:09,5.4,4.18,,,,,
1998,5/31/22 7:14,5.4,4.18,,,,,
1999,5/31/22 7:19,5.4,4.18,,,,,
2000,5/31/22 7:24,5.4,4.19,,,,,
2001,5/31/22 7:29,5.4,4.18,,,,,
2002,5/31/22 7:34,5.4,4.19,,,,,
2003,5/31/22 7:39,5.4,4.19,,,,,
2004,5/31/22 7:44,3.2,4.19,,,,,
2005,5/31/22 7:49,5.4,4.18,,,,,
2006,5/31/22 7:54,5.4,4.19,,,,,
2007,5/31/22 7:59,5.4,4.19,,,,,
2008,5/31/22 8:04,5.4,4.19,,,,,
2009,5/31/22 8:09,5.4,4.19,,,,,
2010,5/31/22 8:14,5.4,4.19,,,,,
2011,5/31/22 8:19,5.4,4.21,,,,,
2012,5/31/22 8:24,5.4,4.19,,,,,
2013,5/31/22 8:29,5.4,4.19,,,,,
2014,5/31/22 8:34,5.4,4.19,,,,,
2015,5/31/22 8:39,3.2,4.21,,,,,
2016,5/31/22 8:44,5.4,4.58,,,,,
2017,5/31/22 8:45,,,,Logged,,,
2018,5/31/22 8:45,,,Logged,,,,
2019,5/31/22 8:46,,,,Logged,,,
2020,5/31/22 8:46,,,,,Logged,,
2021,5/31/22 8:47,,,,,,Logged,Logged
