Plot Title: 21135139,,,,,,,,
#,"Date Time, GMT-06:00","Full Range, μS/cm (LGR S/N: 21135139, SEN S/N: 21135139)",temperature_C,"Temp, °F (LGR S/N: 21135139, SEN S/N: 21135139)",Coupler Detached (LGR S/N: 21135139),Coupler Attached (LGR S/N: 21135139),Host Connected (LGR S/N: 21135139),End Of File (LGR S/N: 21135139)
5739,5/20/22 17:20,0,1.761111111,35.17,,,,
5740,5/20/22 17:30,0.8,1.772222222,35.19,,,,
5741,5/20/22 17:40,0.8,1.761111111,35.17,,,,
5742,5/20/22 17:50,1.9,1.772222222,35.19,,,,
5743,5/20/22 18:00,1.2,1.761111111,35.17,,,,
5744,5/20/22 18:10,1.9,1.761111111,35.17,,,,
5745,5/20/22 18:20,1.9,1.761111111,35.17,,,,
5746,5/20/22 18:30,0.8,1.761111111,35.17,,,,
5747,5/20/22 18:40,0.8,1.761111111,35.17,,,,
5748,5/20/22 18:50,0.8,1.777777778,35.2,,,,
5749,5/20/22 19:00,3.5,1.772222222,35.19,,,,
5750,5/20/22 19:10,2.3,1.761111111,35.17,,,,
5751,5/20/22 19:20,1.9,1.761111111,35.17,,,,
5752,5/20/22 19:30,1.2,1.761111111,35.17,,,,
5753,5/20/22 19:40,0.8,1.772222222,35.19,,,,
5754,5/20/22 19:50,3.5,1.772222222,35.19,,,,
5755,5/20/22 20:00,2.7,1.772222222,35.19,,,,
5756,5/20/22 20:10,3.5,1.772222222,35.19,,,,
5757,5/20/22 20:20,2.3,1.772222222,35.19,,,,
5758,5/20/22 20:30,2.7,1.761111111,35.17,,,,
5759,5/20/22 20:40,3.1,1.75,35.15,,,,
5760,5/20/22 20:50,2.7,1.772222222,35.19,,,,
5761,5/20/22 21:00,1.9,1.761111111,35.17,,,,
5762,5/20/22 21:10,-0.4,1.772222222,35.19,,,,
5763,5/20/22 21:20,0.8,1.772222222,35.19,,,,
5764,5/20/22 21:30,0,1.761111111,35.17,,,,
5765,5/20/22 21:40,0.8,1.761111111,35.17,,,,
5766,5/20/22 21:50,1.9,1.75,35.15,,,,
5767,5/20/22 22:00,5,1.761111111,35.17,,,,
5768,5/20/22 22:10,3.5,1.75,35.15,,,,
5769,5/20/22 22:20,-1.2,1.761111111,35.17,,,,
5770,5/20/22 22:30,1.9,1.761111111,35.17,,,,
5771,5/20/22 22:40,1.5,1.761111111,35.17,,,,
5772,5/20/22 22:50,1.9,1.761111111,35.17,,,,
5773,5/20/22 23:00,3.5,1.761111111,35.17,,,,
5774,5/20/22 23:10,1.2,1.772222222,35.19,,,,
5775,5/20/22 23:20,1.2,1.761111111,35.17,,,,
5776,5/20/22 23:30,0.8,1.761111111,35.17,,,,
5777,5/20/22 23:40,0.8,1.761111111,35.17,,,,
5778,5/20/22 23:50,3.1,1.761111111,35.17,,,,
5779,5/21/22 0:00,1.5,1.761111111,35.17,,,,
5780,5/21/22 0:10,0.8,1.772222222,35.19,,,,
5781,5/21/22 0:20,3.1,1.761111111,35.17,,,,
5782,5/21/22 0:30,1.2,1.761111111,35.17,,,,
5783,5/21/22 0:40,2.7,1.772222222,35.19,,,,
5784,5/21/22 0:50,1.9,1.761111111,35.17,,,,
5785,5/21/22 1:00,1.2,1.761111111,35.17,,,,
5786,5/21/22 1:10,3.9,1.761111111,35.17,,,,
5787,5/21/22 1:20,1.9,1.772222222,35.19,,,,
5788,5/21/22 1:30,4.6,1.75,35.15,,,,
5789,5/21/22 1:40,3.5,1.761111111,35.17,,,,
5790,5/21/22 1:50,2.3,1.761111111,35.17,,,,
5791,5/21/22 2:00,1.2,1.761111111,35.17,,,,
5792,5/21/22 2:10,1.5,1.772222222,35.19,,,,
5793,5/21/22 2:20,-0.4,1.761111111,35.17,,,,
5794,5/21/22 2:30,2.3,1.761111111,35.17,,,,
5795,5/21/22 2:40,5,1.777777778,35.2,,,,
5796,5/21/22 2:50,1.9,1.772222222,35.19,,,,
5797,5/21/22 3:00,1.9,1.761111111,35.17,,,,
5798,5/21/22 3:10,1.5,1.761111111,35.17,,,,
5799,5/21/22 3:20,1.2,1.772222222,35.19,,,,
5800,5/21/22 3:30,-0.4,1.772222222,35.19,,,,
5801,5/21/22 3:40,0,1.772222222,35.19,,,,
5802,5/21/22 3:50,0.8,1.761111111,35.17,,,,
5803,5/21/22 4:00,0,1.772222222,35.19,,,,
5804,5/21/22 4:10,0,1.761111111,35.17,,,,
5805,5/21/22 4:20,-0.4,1.772222222,35.19,,,,
5806,5/21/22 4:30,-0.8,1.772222222,35.19,,,,
5807,5/21/22 4:40,-0.4,1.761111111,35.17,,,,
5808,5/21/22 4:50,0.8,1.772222222,35.19,,,,
5809,5/21/22 5:00,0.8,1.772222222,35.19,,,,
5810,5/21/22 5:10,0,1.761111111,35.17,,,,
5811,5/21/22 5:20,-0.4,1.777777778,35.2,,,,
5812,5/21/22 5:30,-0.8,1.777777778,35.2,,,,
5813,5/21/22 5:40,-0.8,1.772222222,35.19,,,,
5814,5/21/22 5:50,-1.6,1.772222222,35.19,,,,
5815,5/21/22 6:00,-1.6,1.772222222,35.19,,,,
5816,5/21/22 6:10,-0.8,1.772222222,35.19,,,,
5817,5/21/22 6:20,-1.6,1.777777778,35.2,,,,
5818,5/21/22 6:30,-0.8,1.777777778,35.2,,,,
5819,5/21/22 6:40,-1.6,1.772222222,35.19,,,,
5820,5/21/22 6:50,-0.8,1.772222222,35.19,,,,
5821,5/21/22 7:00,-0.8,1.777777778,35.2,,,,
5822,5/21/22 7:10,-1.6,1.777777778,35.2,,,,
5823,5/21/22 7:20,0,1.777777778,35.2,,,,
5824,5/21/22 7:30,0,1.777777778,35.2,,,,
5825,5/21/22 7:40,0,1.777777778,35.2,,,,
5826,5/21/22 7:50,0,1.777777778,35.2,,,,
5827,5/21/22 8:00,0,1.777777778,35.2,,,,
5828,5/21/22 8:10,0,1.8,35.24,,,,
5829,5/21/22 8:20,0,1.8,35.24,,,,
5830,5/21/22 8:30,0,1.777777778,35.2,,,,
5831,5/21/22 8:40,0,1.8,35.24,,,,
5832,5/21/22 8:50,0,1.8,35.24,,,,
5833,5/21/22 9:00,8.9,1.811111111,35.26,,,,
5834,5/21/22 9:10,8.9,1.8,35.24,,,,
5835,5/21/22 9:20,8.9,1.811111111,35.26,,,,
5836,5/21/22 9:30,8.9,1.822222222,35.28,,,,
5837,5/21/22 9:40,8.9,1.811111111,35.26,,,,
5838,5/21/22 9:50,0,1.811111111,35.26,,,,
5839,5/21/22 10:00,8.9,1.811111111,35.26,,,,
5840,5/21/22 10:10,8.9,1.811111111,35.26,,,,
5841,5/21/22 10:20,8.9,1.811111111,35.26,,,,
5842,5/21/22 10:30,8.9,1.822222222,35.28,,,,
5843,5/21/22 10:40,8.9,1.822222222,35.28,,,,
5844,5/21/22 10:50,8.9,1.822222222,35.28,,,,
5845,5/21/22 11:00,8.9,1.822222222,35.28,,,,
5846,5/21/22 11:10,8.9,1.822222222,35.28,,,,
5847,5/21/22 11:20,24.8,1.822222222,35.28,,,,
5848,5/21/22 11:30,24.8,1.838888889,35.31,,,,
5849,5/21/22 11:40,0,1.838888889,35.31,,,,
5850,5/21/22 11:50,8.9,1.838888889,35.31,,,,
5851,5/21/22 12:00,-1.2,1.838888889,35.31,,,,
5852,5/21/22 12:10,0,1.838888889,35.31,,,,
5853,5/21/22 12:20,8.9,1.85,35.33,,,,
5854,5/21/22 12:30,8.9,1.85,35.33,,,,
5855,5/21/22 12:40,8.9,1.85,35.33,,,,
5856,5/21/22 12:50,8.9,1.838888889,35.31,,,,
5857,5/21/22 13:00,8.9,1.85,35.33,,,,
5858,5/21/22 13:10,8.9,1.861111111,35.35,,,,
5859,5/21/22 13:20,0,1.85,35.33,,,,
5860,5/21/22 13:30,8.9,1.85,35.33,,,,
5861,5/21/22 13:40,8.9,1.861111111,35.35,,,,
5862,5/21/22 13:50,8.9,1.861111111,35.35,,,,
5863,5/21/22 14:00,8.9,1.861111111,35.35,,,,
5864,5/21/22 14:10,8.9,1.861111111,35.35,,,,
5865,5/21/22 14:20,0,1.85,35.33,,,,
5866,5/21/22 14:30,8.9,1.872222222,35.37,,,,
5867,5/21/22 14:40,8.9,1.861111111,35.35,,,,
5868,5/21/22 14:50,8.9,1.861111111,35.35,,,,
5869,5/21/22 15:00,8.9,1.872222222,35.37,,,,
5870,5/21/22 15:10,8.9,1.872222222,35.37,,,,
5871,5/21/22 15:20,8.9,1.872222222,35.37,,,,
5872,5/21/22 15:30,8.9,1.861111111,35.35,,,,
5873,5/21/22 15:40,8.9,1.872222222,35.37,,,,
5874,5/21/22 15:50,8.9,1.872222222,35.37,,,,
5875,5/21/22 16:00,0,1.888888889,35.4,,,,
5876,5/21/22 16:10,8.9,1.872222222,35.37,,,,
5877,5/21/22 16:20,8.9,1.872222222,35.37,,,,
5878,5/21/22 16:30,24.8,1.872222222,35.37,,,,
5879,5/21/22 16:40,8.9,1.872222222,35.37,,,,
5880,5/21/22 16:50,8.9,1.872222222,35.37,,,,
5881,5/21/22 17:00,8.9,1.872222222,35.37,,,,
5882,5/21/22 17:10,0,1.888888889,35.4,,,,
5883,5/21/22 17:20,8.9,1.888888889,35.4,,,,
5884,5/21/22 17:30,8.9,1.872222222,35.37,,,,
5885,5/21/22 17:40,0,1.888888889,35.4,,,,
5886,5/21/22 17:50,8.9,1.888888889,35.4,,,,
5887,5/21/22 18:00,8.9,1.888888889,35.4,,,,
5888,5/21/22 18:10,0,1.888888889,35.4,,,,
5889,5/21/22 18:20,8.9,1.888888889,35.4,,,,
5890,5/21/22 18:30,8.9,1.888888889,35.4,,,,
5891,5/21/22 18:40,8.9,1.872222222,35.37,,,,
5892,5/21/22 18:50,0,1.9,35.42,,,,
5893,5/21/22 19:00,0,1.9,35.42,,,,
5894,5/21/22 19:10,8.9,1.888888889,35.4,,,,
5895,5/21/22 19:20,0,1.888888889,35.4,,,,
5896,5/21/22 19:30,0,1.888888889,35.4,,,,
5897,5/21/22 19:40,0,1.888888889,35.4,,,,
5898,5/21/22 19:50,0,1.888888889,35.4,,,,
5899,5/21/22 20:00,0,1.888888889,35.4,,,,
5900,5/21/22 20:10,0,1.888888889,35.4,,,,
5901,5/21/22 20:20,0,1.888888889,35.4,,,,
5902,5/21/22 20:30,0,1.9,35.42,,,,
5903,5/21/22 20:40,0,1.888888889,35.4,,,,
5904,5/21/22 20:50,8.9,1.888888889,35.4,,,,
5905,5/21/22 21:00,0,1.888888889,35.4,,,,
5906,5/21/22 21:10,0,1.888888889,35.4,,,,
5907,5/21/22 21:20,0,1.888888889,35.4,,,,
5908,5/21/22 21:30,0,1.888888889,35.4,,,,
5909,5/21/22 21:40,8.9,1.888888889,35.4,,,,
5910,5/21/22 21:50,0,1.888888889,35.4,,,,
5911,5/21/22 22:00,-1.2,1.888888889,35.4,,,,
5912,5/21/22 22:10,0,1.888888889,35.4,,,,
5913,5/21/22 22:20,0,1.9,35.42,,,,
5914,5/21/22 22:30,0,1.9,35.42,,,,
5915,5/21/22 22:40,0,1.9,35.42,,,,
5916,5/21/22 22:50,0,1.9,35.42,,,,
5917,5/21/22 23:00,0,1.9,35.42,,,,
5918,5/21/22 23:10,0,1.888888889,35.4,,,,
5919,5/21/22 23:20,-1.6,1.9,35.42,,,,
5920,5/21/22 23:30,0,1.9,35.42,,,,
5921,5/21/22 23:40,0,1.9,35.42,,,,
5922,5/21/22 23:50,0,1.888888889,35.4,,,,
5923,5/22/22 0:00,0,1.9,35.42,,,,
5924,5/22/22 0:10,0,1.9,35.42,,,,
5925,5/22/22 0:20,0,1.9,35.42,,,,
5926,5/22/22 0:30,0,1.9,35.42,,,,
5927,5/22/22 0:40,0,1.9,35.42,,,,
5928,5/22/22 0:50,0,1.9,35.42,,,,
5929,5/22/22 1:00,0,1.9,35.42,,,,
5930,5/22/22 1:10,0,1.9,35.42,,,,
5931,5/22/22 1:20,0,1.9,35.42,,,,
5932,5/22/22 1:30,0,1.888888889,35.4,,,,
5933,5/22/22 1:40,0,1.911111111,35.44,,,,
5934,5/22/22 1:50,0,1.9,35.42,,,,
5935,5/22/22 2:00,0,1.9,35.42,,,,
5936,5/22/22 2:10,0,1.888888889,35.4,,,,
5937,5/22/22 2:20,0,1.872222222,35.37,,,,
5938,5/22/22 2:30,0,1.872222222,35.37,,,,
5939,5/22/22 2:40,0,1.888888889,35.4,,,,
5940,5/22/22 2:50,0,1.888888889,35.4,,,,
5941,5/22/22 3:00,0,1.888888889,35.4,,,,
5942,5/22/22 3:10,0,1.888888889,35.4,,,,
5943,5/22/22 3:20,1.2,1.872222222,35.37,,,,
5944,5/22/22 3:30,0,1.872222222,35.37,,,,
5945,5/22/22 3:40,0,1.872222222,35.37,,,,
5946,5/22/22 3:50,0,1.861111111,35.35,,,,
5947,5/22/22 4:00,0,1.872222222,35.37,,,,
5948,5/22/22 4:10,1.2,1.861111111,35.35,,,,
5949,5/22/22 4:20,0,1.872222222,35.37,,,,
5950,5/22/22 4:30,0,1.861111111,35.35,,,,
5951,5/22/22 4:40,0,1.861111111,35.35,,,,
5952,5/22/22 4:50,-1.6,1.861111111,35.35,,,,
5953,5/22/22 5:00,0,1.861111111,35.35,,,,
5954,5/22/22 5:10,0,1.861111111,35.35,,,,
5955,5/22/22 5:20,0,1.861111111,35.35,,,,
5956,5/22/22 5:30,0,1.861111111,35.35,,,,
5957,5/22/22 5:40,0,1.861111111,35.35,,,,
5958,5/22/22 5:50,0,1.861111111,35.35,,,,
5959,5/22/22 6:00,0,1.861111111,35.35,,,,
5960,5/22/22 6:10,0,1.861111111,35.35,,,,
5961,5/22/22 6:20,-1.6,1.872222222,35.37,,,,
5962,5/22/22 6:30,0,1.85,35.33,,,,
5963,5/22/22 6:40,1.2,1.85,35.33,,,,
5964,5/22/22 6:50,0,1.861111111,35.35,,,,
5965,5/22/22 7:00,1.2,1.861111111,35.35,,,,
5966,5/22/22 7:10,0,1.861111111,35.35,,,,
5967,5/22/22 7:20,0,1.872222222,35.37,,,,
5968,5/22/22 7:30,0,1.872222222,35.37,,,,
5969,5/22/22 7:40,0,1.872222222,35.37,,,,
5970,5/22/22 7:50,0,1.872222222,35.37,,,,
5971,5/22/22 8:00,0,1.888888889,35.4,,,,
5972,5/22/22 8:10,0,1.888888889,35.4,,,,
5973,5/22/22 8:20,1.2,1.888888889,35.4,,,,
5974,5/22/22 8:30,1.2,1.888888889,35.4,,,,
5975,5/22/22 8:40,1.2,1.9,35.42,,,,
5976,5/22/22 8:50,0,1.9,35.42,,,,
5977,5/22/22 9:00,0,1.9,35.42,,,,
5978,5/22/22 9:10,0,1.888888889,35.4,,,,
5979,5/22/22 9:20,0,1.9,35.42,,,,
5980,5/22/22 9:30,0,1.9,35.42,,,,
5981,5/22/22 9:40,-1.6,1.911111111,35.44,,,,
5982,5/22/22 9:50,0,1.911111111,35.44,,,,
5983,5/22/22 10:00,0,1.927777778,35.47,,,,
5984,5/22/22 10:10,0,1.927777778,35.47,,,,
5985,5/22/22 10:20,0,1.927777778,35.47,,,,
5986,5/22/22 10:30,-1.6,1.927777778,35.47,,,,
5987,5/22/22 10:40,-1.6,1.938888889,35.49,,,,
5988,5/22/22 10:50,1.2,1.938888889,35.49,,,,
5989,5/22/22 11:00,-1.6,1.938888889,35.49,,,,
5990,5/22/22 11:10,-1.6,1.938888889,35.49,,,,
5991,5/22/22 11:20,1.2,1.95,35.51,,,,
5992,5/22/22 11:30,1.2,1.938888889,35.49,,,,
5993,5/22/22 11:40,0,1.938888889,35.49,,,,
5994,5/22/22 11:50,0,1.95,35.51,,,,
5995,5/22/22 12:00,0,1.95,35.51,,,,
5996,5/22/22 12:10,0,1.961111111,35.53,,,,
5997,5/22/22 12:20,1.2,1.961111111,35.53,,,,
5998,5/22/22 12:30,0,1.95,35.51,,,,
5999,5/22/22 12:40,0,1.961111111,35.53,,,,
6000,5/22/22 12:50,0,1.95,35.51,,,,
6001,5/22/22 13:00,0,1.961111111,35.53,,,,
6002,5/22/22 13:10,1.2,1.961111111,35.53,,,,
6003,5/22/22 13:20,0,1.977777778,35.56,,,,
6004,5/22/22 13:30,0,1.961111111,35.53,,,,
6005,5/22/22 13:40,0,1.961111111,35.53,,,,
6006,5/22/22 13:50,0,1.961111111,35.53,,,,
6007,5/22/22 14:00,1.2,1.977777778,35.56,,,,
6008,5/22/22 14:10,-1.6,1.961111111,35.53,,,,
6009,5/22/22 14:20,1.2,1.961111111,35.53,,,,
6010,5/22/22 14:30,0,1.977777778,35.56,,,,
6011,5/22/22 14:40,0,1.961111111,35.53,,,,
6012,5/22/22 14:50,0,1.977777778,35.56,,,,
6013,5/22/22 15:00,0,1.988888889,35.58,,,,
6014,5/22/22 15:10,0,1.977777778,35.56,,,,
6015,5/22/22 15:20,0,1.977777778,35.56,,,,
6016,5/22/22 15:30,-1.6,1.988888889,35.58,,,,
6017,5/22/22 15:40,0,1.988888889,35.58,,,,
6018,5/22/22 15:50,0,1.988888889,35.58,,,,
6019,5/22/22 16:00,0,1.977777778,35.56,,,,
6020,5/22/22 16:10,0,1.988888889,35.58,,,,
6021,5/22/22 16:20,-1.6,1.977777778,35.56,,,,
6022,5/22/22 16:30,0,1.977777778,35.56,,,,
6023,5/22/22 16:40,0,1.977777778,35.56,,,,
6024,5/22/22 16:50,0,1.988888889,35.58,,,,
6025,5/22/22 17:00,-1.6,1.988888889,35.58,,,,
6026,5/22/22 17:10,0,1.988888889,35.58,,,,
6027,5/22/22 17:20,-1.6,1.977777778,35.56,,,,
6028,5/22/22 17:30,1.2,1.977777778,35.56,,,,
6029,5/22/22 17:40,-1.6,1.988888889,35.58,,,,
6030,5/22/22 17:50,-0.8,1.988888889,35.58,,,,
6031,5/22/22 18:00,-0.8,2,35.6,,,,
6032,5/22/22 18:10,-0.8,1.977777778,35.56,,,,
6033,5/22/22 18:20,-0.8,1.988888889,35.58,,,,
6034,5/22/22 18:30,-0.8,1.988888889,35.58,,,,
6035,5/22/22 18:40,-1.6,1.977777778,35.56,,,,
6036,5/22/22 18:50,-0.8,1.988888889,35.58,,,,
6037,5/22/22 19:00,-0.8,1.988888889,35.58,,,,
6038,5/22/22 19:10,-0.8,1.977777778,35.56,,,,
6039,5/22/22 19:20,-0.8,2,35.6,,,,
6040,5/22/22 19:30,-0.8,1.988888889,35.58,,,,
6041,5/22/22 19:40,-0.8,1.977777778,35.56,,,,
6042,5/22/22 19:50,-0.8,1.988888889,35.58,,,,
6043,5/22/22 20:00,-0.8,2,35.6,,,,
6044,5/22/22 20:10,-0.8,2,35.6,,,,
6045,5/22/22 20:20,-0.8,1.988888889,35.58,,,,
6046,5/22/22 20:30,-0.8,1.988888889,35.58,,,,
6047,5/22/22 20:40,-0.8,1.988888889,35.58,,,,
6048,5/22/22 20:50,-0.8,1.988888889,35.58,,,,
6049,5/22/22 21:00,-0.8,1.988888889,35.58,,,,
6050,5/22/22 21:10,-0.8,2,35.6,,,,
6051,5/22/22 21:20,-0.8,1.988888889,35.58,,,,
6052,5/22/22 21:30,-0.8,1.988888889,35.58,,,,
6053,5/22/22 21:40,-1.6,1.988888889,35.58,,,,
6054,5/22/22 21:50,-0.8,1.988888889,35.58,,,,
6055,5/22/22 22:00,-0.8,1.988888889,35.58,,,,
6056,5/22/22 22:10,-0.8,1.988888889,35.58,,,,
6057,5/22/22 22:20,-1.6,1.988888889,35.58,,,,
6058,5/22/22 22:30,-0.8,1.988888889,35.58,,,,
6059,5/22/22 22:40,-0.8,1.988888889,35.58,,,,
6060,5/22/22 22:50,-1.6,1.988888889,35.58,,,,
6061,5/22/22 23:00,-0.8,2,35.6,,,,
6062,5/22/22 23:10,-0.8,1.988888889,35.58,,,,
6063,5/22/22 23:20,-1.6,1.988888889,35.58,,,,
6064,5/22/22 23:30,-0.8,1.988888889,35.58,,,,
6065,5/22/22 23:40,-1.6,1.988888889,35.58,,,,
6066,5/22/22 23:50,-1.6,1.988888889,35.58,,,,
6067,5/23/22 0:00,-1.6,1.988888889,35.58,,,,
6068,5/23/22 0:10,-1.6,1.988888889,35.58,,,,
6069,5/23/22 0:20,-0.8,1.977777778,35.56,,,,
6070,5/23/22 0:30,-1.6,1.988888889,35.58,,,,
6071,5/23/22 0:40,-1.6,1.977777778,35.56,,,,
6072,5/23/22 0:50,-1.6,1.977777778,35.56,,,,
6073,5/23/22 1:00,-1.6,1.977777778,35.56,,,,
6074,5/23/22 1:10,-1.6,1.988888889,35.58,,,,
6075,5/23/22 1:20,-1.6,1.988888889,35.58,,,,
6076,5/23/22 1:30,-1.6,1.988888889,35.58,,,,
6077,5/23/22 1:40,-1.6,1.988888889,35.58,,,,
6078,5/23/22 1:50,-0.8,1.988888889,35.58,,,,
6079,5/23/22 2:00,-1.6,1.988888889,35.58,,,,
6080,5/23/22 2:10,-1.6,1.988888889,35.58,,,,
6081,5/23/22 2:20,-1.6,1.988888889,35.58,,,,
6082,5/23/22 2:30,-1.6,2,35.6,,,,
6083,5/23/22 2:40,-1.6,1.988888889,35.58,,,,
6084,5/23/22 2:50,-1.6,2,35.6,,,,
6085,5/23/22 3:00,-1.6,2,35.6,,,,
6086,5/23/22 3:10,-0.8,2,35.6,,,,
6087,5/23/22 3:20,-1.6,1.988888889,35.58,,,,
6088,5/23/22 3:30,-1.6,2,35.6,,,,
6089,5/23/22 3:40,-0.8,1.988888889,35.58,,,,
6090,5/23/22 3:50,-0.8,1.988888889,35.58,,,,
6091,5/23/22 4:00,-1.6,1.988888889,35.58,,,,
6092,5/23/22 4:10,-1.6,2,35.6,,,,
6093,5/23/22 4:20,-0.8,1.988888889,35.58,,,,
6094,5/23/22 4:30,-1.6,1.988888889,35.58,,,,
6095,5/23/22 4:40,-1.6,1.977777778,35.56,,,,
6096,5/23/22 4:50,-0.8,1.988888889,35.58,,,,
6097,5/23/22 5:00,-0.8,1.988888889,35.58,,,,
6098,5/23/22 5:10,-1.6,1.988888889,35.58,,,,
6099,5/23/22 5:20,-1.6,1.988888889,35.58,,,,
6100,5/23/22 5:30,-1.6,1.988888889,35.58,,,,
6101,5/23/22 5:40,-0.8,1.988888889,35.58,,,,
6102,5/23/22 5:50,-1.6,1.988888889,35.58,,,,
6103,5/23/22 6:00,-1.6,1.988888889,35.58,,,,
6104,5/23/22 6:10,-1.6,1.988888889,35.58,,,,
6105,5/23/22 6:20,-0.8,1.988888889,35.58,,,,
6106,5/23/22 6:30,-0.8,2,35.6,,,,
6107,5/23/22 6:40,-1.6,2,35.6,,,,
6108,5/23/22 6:50,-0.8,2,35.6,,,,
6109,5/23/22 7:00,-1.6,1.988888889,35.58,,,,
6110,5/23/22 7:10,-0.8,1.988888889,35.58,,,,
6111,5/23/22 7:20,-0.8,2,35.6,,,,
6112,5/23/22 7:30,-1.6,2,35.6,,,,
6113,5/23/22 7:40,-0.8,2,35.6,,,,
6114,5/23/22 7:50,-0.8,2,35.6,,,,
6115,5/23/22 8:00,-0.8,1.988888889,35.58,,,,
6116,5/23/22 8:10,-0.8,2,35.6,,,,
6117,5/23/22 8:20,-1.6,2,35.6,,,,
6118,5/23/22 8:30,-1.6,2,35.6,,,,
6119,5/23/22 8:40,-1.6,2,35.6,,,,
6120,5/23/22 8:50,-1.6,2.011111111,35.62,,,,
6121,5/23/22 9:00,-0.8,2,35.6,,,,
6122,5/23/22 9:10,-0.8,2,35.6,,,,
6123,5/23/22 9:20,-1.6,2,35.6,,,,
6124,5/23/22 9:30,-1.6,2.011111111,35.62,,,,
6125,5/23/22 9:40,-0.8,2,35.6,,,,
6126,5/23/22 9:50,-0.8,2.011111111,35.62,,,,
6127,5/23/22 10:00,-1.6,2,35.6,,,,
6128,5/23/22 10:10,-1.6,2.011111111,35.62,,,,
6129,5/23/22 10:20,-1.6,2,35.6,,,,
6130,5/23/22 10:30,-1.6,2.011111111,35.62,,,,
6131,5/23/22 10:40,-1.6,2.027777778,35.65,,,,
6132,5/23/22 10:50,-0.8,2.011111111,35.62,,,,
6133,5/23/22 11:00,-1.6,2,35.6,,,,
6134,5/23/22 11:10,-0.8,2.011111111,35.62,,,,
6135,5/23/22 11:20,-0.8,2.011111111,35.62,,,,
6136,5/23/22 11:30,-1.6,2,35.6,,,,
6137,5/23/22 11:40,-1.6,2.011111111,35.62,,,,
6138,5/23/22 11:50,-0.8,2.011111111,35.62,,,,
6139,5/23/22 12:00,-1.6,2.027777778,35.65,,,,
6140,5/23/22 12:10,-1.6,2.011111111,35.62,,,,
6141,5/23/22 12:20,-1.6,2.011111111,35.62,,,,
6142,5/23/22 12:30,-0.8,2.027777778,35.65,,,,
6143,5/23/22 12:40,-1.6,2.027777778,35.65,,,,
6144,5/23/22 12:50,-0.8,2.027777778,35.65,,,,
6145,5/23/22 13:00,-1.6,2.027777778,35.65,,,,
6146,5/23/22 13:10,-1.6,2.027777778,35.65,,,,
6147,5/23/22 13:20,-0.8,2.038888889,35.67,,,,
6148,5/23/22 13:30,-1.6,2.027777778,35.65,,,,
6149,5/23/22 13:40,-1.6,2.027777778,35.65,,,,
6150,5/23/22 13:50,-1.6,2.011111111,35.62,,,,
6151,5/23/22 14:00,-0.8,2.011111111,35.62,,,,
6152,5/23/22 14:10,-1.6,2.038888889,35.67,,,,
6153,5/23/22 14:20,-1.6,2.011111111,35.62,,,,
6154,5/23/22 14:30,-1.6,2,35.6,,,,
6155,5/23/22 14:40,-1.6,2,35.6,,,,
6156,5/23/22 14:50,-1.6,2,35.6,,,,
6157,5/23/22 15:00,-1.6,2.011111111,35.62,,,,
6158,5/23/22 15:10,-1.6,2,35.6,,,,
6159,5/23/22 15:20,-1.6,2,35.6,,,,
6160,5/23/22 15:30,-1.6,2,35.6,,,,
6161,5/23/22 15:40,-1.6,2,35.6,,,,
6162,5/23/22 15:50,-0.8,1.988888889,35.58,,,,
6163,5/23/22 16:00,-1.6,1.988888889,35.58,,,,
6164,5/23/22 16:10,-1.6,2,35.6,,,,
6165,5/23/22 16:20,-0.8,2,35.6,,,,
6166,5/23/22 16:30,-0.8,2,35.6,,,,
6167,5/23/22 16:40,-0.8,2,35.6,,,,
6168,5/23/22 16:50,-0.8,2,35.6,,,,
6169,5/23/22 17:00,-0.8,2,35.6,,,,
6170,5/23/22 17:10,0.8,2,35.6,,,,
6171,5/23/22 17:20,0.8,2,35.6,,,,
6172,5/23/22 17:30,0.8,2,35.6,,,,
6173,5/23/22 17:40,0,2.011111111,35.62,,,,
6174,5/23/22 17:50,1.2,2.011111111,35.62,,,,
6175,5/23/22 18:00,2.7,2.011111111,35.62,,,,
6176,5/23/22 18:10,1.9,2.011111111,35.62,,,,
6177,5/23/22 18:20,2.7,2.011111111,35.62,,,,
6178,5/23/22 18:30,1.5,2.027777778,35.65,,,,
6179,5/23/22 18:40,2.3,2.038888889,35.67,,,,
6180,5/23/22 18:50,0.8,2.027777778,35.65,,,,
6181,5/23/22 19:00,0,2.038888889,35.67,,,,
6182,5/23/22 19:10,0.8,2.038888889,35.67,,,,
6183,5/23/22 19:20,1.2,2.027777778,35.65,,,,
6184,5/23/22 19:30,3.1,2.072222222,35.73,,,,
6185,5/23/22 19:40,0.8,2.038888889,35.67,,,,
6186,5/23/22 19:50,1.2,2.072222222,35.73,,,,
6187,5/23/22 20:00,-0.4,2.038888889,35.67,,,,
6188,5/23/22 20:10,-0.4,2.038888889,35.67,,,,
6189,5/23/22 20:20,-0.8,2.027777778,35.65,,,,
6190,5/23/22 20:30,2.3,2.038888889,35.67,,,,
6191,5/23/22 20:40,1.5,2.05,35.69,,,,
6192,5/23/22 20:50,3.1,2.027777778,35.65,,,,
6193,5/23/22 21:00,1.2,2.05,35.69,,,,
6194,5/23/22 21:10,1.9,2.038888889,35.67,,,,
6195,5/23/22 21:20,5.8,2.038888889,35.67,,,,
6196,5/23/22 21:30,5,2.038888889,35.67,,,,
