ID,time_sec,BV_volts,temp_C,DO_mgL,Q,datetime,sample_year,DO_mgL_avg,date,time
20876,1652757540,3.16,2.082,9.238,0.991,2022-05-17T03:19:00Z,2022,9.2426,5/16/22,20:19:00
20877,1652757600,3.16,2.061,9.251,0.991,2022-05-17T03:20:00Z,2022,9.244,5/16/22,20:20:00
20878,1652757660,3.16,2.051,9.255,0.991,2022-05-17T03:21:00Z,2022,9.2476,5/16/22,20:21:00
20879,1652757720,3.16,2.061,9.252,0.991,2022-05-17T03:22:00Z,2022,9.2492,5/16/22,20:22:00
20880,1652757780,3.16,2.072,9.252,0.991,2022-05-17T03:23:00Z,2022,9.2496,5/16/22,20:23:00
20881,1652757840,3.16,2.072,9.245,0.991,2022-05-17T03:24:00Z,2022,9.251,5/16/22,20:24:00
20882,1652757900,3.16,2.072,9.247,0.991,2022-05-17T03:25:00Z,2022,9.2502,5/16/22,20:25:00
20883,1652757960,3.16,2.061,9.251,0.991,2022-05-17T03:26:00Z,2022,9.2494,5/16/22,20:26:00
20884,1652758020,3.16,2.061,9.245,0.991,2022-05-17T03:27:00Z,2022,9.248,5/16/22,20:27:00
20885,1652758080,3.16,2.072,9.235,0.991,2022-05-17T03:28:00Z,2022,9.2446,5/16/22,20:28:00
20886,1652758140,3.16,2.072,9.246,0.991,2022-05-17T03:29:00Z,2022,9.2448,5/16/22,20:29:00
20887,1652758200,3.16,2.051,9.245,0.991,2022-05-17T03:30:00Z,2022,9.2444,5/16/22,20:30:00
20888,1652758260,3.16,2.082,9.243,0.991,2022-05-17T03:31:00Z,2022,9.2428,5/16/22,20:31:00
20889,1652758320,3.16,2.072,9.248,0.991,2022-05-17T03:32:00Z,2022,9.2434,5/16/22,20:32:00
20890,1652758380,3.16,2.061,9.246,0.991,2022-05-17T03:33:00Z,2022,9.2456,5/16/22,20:33:00
20891,1652758440,3.16,2.061,9.254,0.991,2022-05-17T03:34:00Z,2022,9.2472,5/16/22,20:34:00
20892,1652758500,3.16,2.104,9.239,0.991,2022-05-17T03:35:00Z,2022,9.246,5/16/22,20:35:00
20893,1652758560,3.16,2.082,9.243,0.991,2022-05-17T03:36:00Z,2022,9.246,5/16/22,20:36:00
20894,1652758620,3.16,2.061,9.257,0.991,2022-05-17T03:37:00Z,2022,9.2478,5/16/22,20:37:00
20895,1652758680,3.16,2.051,9.255,0.991,2022-05-17T03:38:00Z,2022,9.2496,5/16/22,20:38:00
20896,1652758740,3.16,2.072,9.241,0.991,2022-05-17T03:39:00Z,2022,9.247,5/16/22,20:39:00
20897,1652758800,3.16,2.082,9.242,0.991,2022-05-17T03:40:00Z,2022,9.2476,5/16/22,20:40:00
20898,1652758860,3.16,2.051,9.249,0.991,2022-05-17T03:41:00Z,2022,9.2488,5/16/22,20:41:00
20899,1652758920,3.16,2.082,9.234,0.991,2022-05-17T03:42:00Z,2022,9.2442,5/16/22,20:42:00
20900,1652758980,3.16,2.072,9.239,0.991,2022-05-17T03:43:00Z,2022,9.241,5/16/22,20:43:00
20901,1652759040,3.16,2.082,9.25,0.992,2022-05-17T03:44:00Z,2022,9.2428,5/16/22,20:44:00
20902,1652759100,3.16,2.072,9.24,0.991,2022-05-17T03:45:00Z,2022,9.2424,5/16/22,20:45:00
20903,1652759160,3.16,2.072,9.239,0.991,2022-05-17T03:46:00Z,2022,9.2404,5/16/22,20:46:00
20904,1652759220,3.16,2.061,9.255,0.992,2022-05-17T03:47:00Z,2022,9.2446,5/16/22,20:47:00
20905,1652759280,3.16,2.061,9.248,0.991,2022-05-17T03:48:00Z,2022,9.2464,5/16/22,20:48:00
20906,1652759340,3.16,2.061,9.231,0.99,2022-05-17T03:49:00Z,2022,9.2426,5/16/22,20:49:00
20907,1652759400,3.16,2.051,9.243,0.99,2022-05-17T03:50:00Z,2022,9.2432,5/16/22,20:50:00
20908,1652759460,3.16,2.082,9.234,0.991,2022-05-17T03:51:00Z,2022,9.2422,5/16/22,20:51:00
20909,1652759520,3.16,2.061,9.253,0.991,2022-05-17T03:52:00Z,2022,9.2418,5/16/22,20:52:00
20910,1652759580,3.16,2.019,9.262,0.991,2022-05-17T03:53:00Z,2022,9.2446,5/16/22,20:53:00
20911,1652759640,3.16,2.051,9.25,0.991,2022-05-17T03:54:00Z,2022,9.2484,5/16/22,20:54:00
20912,1652759700,3.16,2.019,9.255,0.991,2022-05-17T03:55:00Z,2022,9.2508,5/16/22,20:55:00
20913,1652759760,3.16,2.04,9.259,0.991,2022-05-17T03:56:00Z,2022,9.2558,5/16/22,20:56:00
20914,1652759820,3.16,2.008,9.267,0.991,2022-05-17T03:57:00Z,2022,9.2586,5/16/22,20:57:00
20915,1652759880,3.16,2.04,9.266,0.992,2022-05-17T03:58:00Z,2022,9.2594,5/16/22,20:58:00
20916,1652759940,3.16,2.093,9.232,0.991,2022-05-17T03:59:00Z,2022,9.2558,5/16/22,20:59:00
20917,1652760000,3.16,2.04,9.261,0.991,2022-05-17T04:00:00Z,2022,9.257,5/16/22,21:00:00
20918,1652760060,3.16,2.04,9.256,0.991,2022-05-17T04:01:00Z,2022,9.2564,5/16/22,21:01:00
20919,1652760120,3.16,2.029,9.253,0.991,2022-05-17T04:02:00Z,2022,9.2536,5/16/22,21:02:00
20920,1652760180,3.16,2.082,9.243,0.991,2022-05-17T04:03:00Z,2022,9.249,5/16/22,21:03:00
20921,1652760240,3.16,2.04,9.266,0.992,2022-05-17T04:04:00Z,2022,9.2558,5/16/22,21:04:00
20922,1652760300,3.16,2.019,9.268,0.991,2022-05-17T04:05:00Z,2022,9.2572,5/16/22,21:05:00
20923,1652760360,3.16,2.061,9.249,0.991,2022-05-17T04:06:00Z,2022,9.2558,5/16/22,21:06:00
20924,1652760420,3.16,2.061,9.241,0.991,2022-05-17T04:07:00Z,2022,9.2534,5/16/22,21:07:00
20925,1652760480,3.16,2.072,9.242,0.991,2022-05-17T04:08:00Z,2022,9.2532,5/16/22,21:08:00
20926,1652760540,3.16,2.061,9.245,0.991,2022-05-17T04:09:00Z,2022,9.249,5/16/22,21:09:00
20927,1652760600,3.16,2.029,9.266,0.991,2022-05-17T04:10:00Z,2022,9.2486,5/16/22,21:10:00
20928,1652760660,3.16,2.019,9.259,0.991,2022-05-17T04:11:00Z,2022,9.2506,5/16/22,21:11:00
20929,1652760720,3.16,2.04,9.254,0.991,2022-05-17T04:12:00Z,2022,9.2532,5/16/22,21:12:00
20930,1652760780,3.16,2.061,9.243,0.991,2022-05-17T04:13:00Z,2022,9.2534,5/16/22,21:13:00
20931,1652760840,3.16,2.029,9.251,0.991,2022-05-17T04:14:00Z,2022,9.2546,5/16/22,21:14:00
20932,1652760900,3.16,2.051,9.247,0.991,2022-05-17T04:15:00Z,2022,9.2508,5/16/22,21:15:00
20933,1652760960,3.16,2.051,9.258,0.991,2022-05-17T04:16:00Z,2022,9.2506,5/16/22,21:16:00
20934,1652761020,3.16,2.04,9.26,0.991,2022-05-17T04:17:00Z,2022,9.2518,5/16/22,21:17:00
20935,1652761080,3.16,2.029,9.268,0.991,2022-05-17T04:18:00Z,2022,9.2568,5/16/22,21:18:00
20936,1652761140,3.16,2.029,9.264,0.991,2022-05-17T04:19:00Z,2022,9.2594,5/16/22,21:19:00
20937,1652761200,3.16,2.019,9.273,0.992,2022-05-17T04:20:00Z,2022,9.2646,5/16/22,21:20:00
20938,1652761260,3.16,2.019,9.267,0.991,2022-05-17T04:21:00Z,2022,9.2664,5/16/22,21:21:00
20939,1652761320,3.16,2.04,9.256,0.991,2022-05-17T04:22:00Z,2022,9.2656,5/16/22,21:22:00
20940,1652761380,3.16,2.029,9.264,0.991,2022-05-17T04:23:00Z,2022,9.2648,5/16/22,21:23:00
20941,1652761440,3.16,2.008,9.278,0.991,2022-05-17T04:24:00Z,2022,9.2676,5/16/22,21:24:00
20942,1652761500,3.16,2.051,9.245,0.991,2022-05-17T04:25:00Z,2022,9.262,5/16/22,21:25:00
20943,1652761560,3.16,2.04,9.261,0.991,2022-05-17T04:26:00Z,2022,9.2608,5/16/22,21:26:00
20944,1652761620,3.16,2.04,9.249,0.991,2022-05-17T04:27:00Z,2022,9.2594,5/16/22,21:27:00
20945,1652761680,3.16,1.966,9.283,0.991,2022-05-17T04:28:00Z,2022,9.2632,5/16/22,21:28:00
20946,1652761740,3.16,2.061,9.245,0.991,2022-05-17T04:29:00Z,2022,9.2566,5/16/22,21:29:00
20947,1652761800,3.16,2.008,9.273,0.992,2022-05-17T04:30:00Z,2022,9.2622,5/16/22,21:30:00
20948,1652761860,3.16,2.029,9.263,0.991,2022-05-17T04:31:00Z,2022,9.2626,5/16/22,21:31:00
20949,1652761920,3.16,1.998,9.277,0.992,2022-05-17T04:32:00Z,2022,9.2682,5/16/22,21:32:00
20950,1652761980,3.16,2.008,9.258,0.991,2022-05-17T04:33:00Z,2022,9.2632,5/16/22,21:33:00
20951,1652762040,3.16,2.029,9.262,0.991,2022-05-17T04:34:00Z,2022,9.2666,5/16/22,21:34:00
20952,1652762100,3.16,1.987,9.272,0.991,2022-05-17T04:35:00Z,2022,9.2664,5/16/22,21:35:00
20953,1652762160,3.16,1.966,9.286,0.991,2022-05-17T04:36:00Z,2022,9.271,5/16/22,21:36:00
20954,1652762220,3.16,2.019,9.252,0.991,2022-05-17T04:37:00Z,2022,9.266,5/16/22,21:37:00
20955,1652762280,3.16,2.019,9.256,0.991,2022-05-17T04:38:00Z,2022,9.2656,5/16/22,21:38:00
20956,1652762340,3.16,2.019,9.267,0.991,2022-05-17T04:39:00Z,2022,9.2666,5/16/22,21:39:00
20957,1652762400,3.16,2.029,9.257,0.991,2022-05-17T04:40:00Z,2022,9.2636,5/16/22,21:40:00
20958,1652762460,3.16,2.029,9.256,0.991,2022-05-17T04:41:00Z,2022,9.2576,5/16/22,21:41:00
20959,1652762520,3.16,1.987,9.282,0.991,2022-05-17T04:42:00Z,2022,9.2636,5/16/22,21:42:00
20960,1652762580,3.16,2.029,9.259,0.991,2022-05-17T04:43:00Z,2022,9.2642,5/16/22,21:43:00
20961,1652762640,3.16,2.029,9.257,0.991,2022-05-17T04:44:00Z,2022,9.2622,5/16/22,21:44:00
20962,1652762700,3.16,2.029,9.264,0.991,2022-05-17T04:45:00Z,2022,9.2636,5/16/22,21:45:00
20963,1652762760,3.16,2.008,9.261,0.991,2022-05-17T04:46:00Z,2022,9.2646,5/16/22,21:46:00
20964,1652762820,3.16,2.019,9.259,0.991,2022-05-17T04:47:00Z,2022,9.26,5/16/22,21:47:00
20965,1652762880,3.16,1.976,9.282,0.991,2022-05-17T04:48:00Z,2022,9.2646,5/16/22,21:48:00
20966,1652762940,3.16,2.029,9.251,0.991,2022-05-17T04:49:00Z,2022,9.2634,5/16/22,21:49:00
20967,1652763000,3.16,2.04,9.252,0.991,2022-05-17T04:50:00Z,2022,9.261,5/16/22,21:50:00
20968,1652763060,3.16,2.019,9.263,0.991,2022-05-17T04:51:00Z,2022,9.2614,5/16/22,21:51:00
20969,1652763120,3.16,2.008,9.275,0.992,2022-05-17T04:52:00Z,2022,9.2646,5/16/22,21:52:00
20970,1652763180,3.16,2.008,9.271,0.991,2022-05-17T04:53:00Z,2022,9.2624,5/16/22,21:53:00
20971,1652763240,3.16,1.976,9.269,0.991,2022-05-17T04:54:00Z,2022,9.266,5/16/22,21:54:00
20972,1652763300,3.16,1.998,9.279,0.992,2022-05-17T04:55:00Z,2022,9.2714,5/16/22,21:55:00
20973,1652763360,3.16,2.029,9.255,0.991,2022-05-17T04:56:00Z,2022,9.2698,5/16/22,21:56:00
20974,1652763420,3.16,2.019,9.258,0.991,2022-05-17T04:57:00Z,2022,9.2664,5/16/22,21:57:00
20975,1652763480,3.16,2.029,9.256,0.991,2022-05-17T04:58:00Z,2022,9.2634,5/16/22,21:58:00
20976,1652763540,3.16,2.019,9.255,0.991,2022-05-17T04:59:00Z,2022,9.2606,5/16/22,21:59:00
20977,1652763600,3.16,2.008,9.252,0.99,2022-05-17T05:00:00Z,2022,9.2552,5/16/22,22:00:00
20978,1652763660,3.16,1.976,9.28,0.991,2022-05-17T05:01:00Z,2022,9.2602,5/16/22,22:01:00
20979,1652763720,3.16,2.008,9.254,0.991,2022-05-17T05:02:00Z,2022,9.2594,5/16/22,22:02:00
20980,1652763780,3.16,2.019,9.249,0.991,2022-05-17T05:03:00Z,2022,9.258,5/16/22,22:03:00
20981,1652763840,3.16,1.987,9.277,0.991,2022-05-17T05:04:00Z,2022,9.2624,5/16/22,22:04:00
20982,1652763900,3.16,2.019,9.255,0.991,2022-05-17T05:05:00Z,2022,9.263,5/16/22,22:05:00
20983,1652763960,3.16,1.987,9.266,0.991,2022-05-17T05:06:00Z,2022,9.2602,5/16/22,22:06:00
20984,1652764020,3.16,2.008,9.261,0.991,2022-05-17T05:07:00Z,2022,9.2616,5/16/22,22:07:00
20985,1652764080,3.16,2.008,9.264,0.991,2022-05-17T05:08:00Z,2022,9.2646,5/16/22,22:08:00
20986,1652764140,3.16,1.998,9.273,0.992,2022-05-17T05:09:00Z,2022,9.2638,5/16/22,22:09:00
20987,1652764200,3.16,1.976,9.262,0.99,2022-05-17T05:10:00Z,2022,9.2652,5/16/22,22:10:00
20988,1652764260,3.16,2.008,9.266,0.991,2022-05-17T05:11:00Z,2022,9.2652,5/16/22,22:11:00
20989,1652764320,3.16,2.029,9.258,0.991,2022-05-17T05:12:00Z,2022,9.2646,5/16/22,22:12:00
20990,1652764380,3.16,1.998,9.258,0.991,2022-05-17T05:13:00Z,2022,9.2634,5/16/22,22:13:00
20991,1652764440,3.16,1.998,9.262,0.991,2022-05-17T05:14:00Z,2022,9.2612,5/16/22,22:14:00
20992,1652764500,3.16,2.019,9.249,0.991,2022-05-17T05:15:00Z,2022,9.2586,5/16/22,22:15:00
20993,1652764560,3.16,1.987,9.273,0.991,2022-05-17T05:16:00Z,2022,9.26,5/16/22,22:16:00
20994,1652764620,3.16,1.976,9.273,0.991,2022-05-17T05:17:00Z,2022,9.263,5/16/22,22:17:00
20995,1652764680,3.16,1.987,9.266,0.991,2022-05-17T05:18:00Z,2022,9.2646,5/16/22,22:18:00
20996,1652764740,3.16,1.945,9.278,0.991,2022-05-17T05:19:00Z,2022,9.2678,5/16/22,22:19:00
20997,1652764800,3.16,1.966,9.281,0.991,2022-05-17T05:20:00Z,2022,9.2742,5/16/22,22:20:00
20998,1652764860,3.16,1.966,9.281,0.991,2022-05-17T05:21:00Z,2022,9.2758,5/16/22,22:21:00
20999,1652764920,3.16,1.976,9.265,0.991,2022-05-17T05:22:00Z,2022,9.2742,5/16/22,22:22:00
21000,1652764980,3.16,1.976,9.278,0.991,2022-05-17T05:23:00Z,2022,9.2766,5/16/22,22:23:00
21001,1652765040,3.16,1.987,9.271,0.991,2022-05-17T05:24:00Z,2022,9.2752,5/16/22,22:24:00
21002,1652765100,3.16,1.976,9.282,0.991,2022-05-17T05:25:00Z,2022,9.2754,5/16/22,22:25:00
21003,1652765160,3.16,2.008,9.261,0.991,2022-05-17T05:26:00Z,2022,9.2714,5/16/22,22:26:00
21004,1652765220,3.16,1.998,9.257,0.991,2022-05-17T05:27:00Z,2022,9.2698,5/16/22,22:27:00
21005,1652765280,3.16,1.987,9.274,0.992,2022-05-17T05:28:00Z,2022,9.269,5/16/22,22:28:00
21006,1652765340,3.16,1.987,9.268,0.991,2022-05-17T05:29:00Z,2022,9.2684,5/16/22,22:29:00
21007,1652765400,3.16,2.008,9.256,0.991,2022-05-17T05:30:00Z,2022,9.2632,5/16/22,22:30:00
21008,1652765460,3.16,1.976,9.274,0.991,2022-05-17T05:31:00Z,2022,9.2658,5/16/22,22:31:00
21009,1652765520,3.16,1.976,9.275,0.992,2022-05-17T05:32:00Z,2022,9.2694,5/16/22,22:32:00
21010,1652765580,3.16,1.966,9.278,0.991,2022-05-17T05:33:00Z,2022,9.2702,5/16/22,22:33:00
21011,1652765640,3.16,1.998,9.255,0.99,2022-05-17T05:34:00Z,2022,9.2676,5/16/22,22:34:00
21012,1652765700,3.16,1.998,9.264,0.991,2022-05-17T05:35:00Z,2022,9.2692,5/16/22,22:35:00
21013,1652765760,3.16,2.008,9.257,0.991,2022-05-17T05:36:00Z,2022,9.2658,5/16/22,22:36:00
21014,1652765820,3.16,1.976,9.277,0.991,2022-05-17T05:37:00Z,2022,9.2662,5/16/22,22:37:00
21015,1652765880,3.16,1.987,9.272,0.992,2022-05-17T05:38:00Z,2022,9.265,5/16/22,22:38:00
21016,1652765940,3.16,1.998,9.261,0.991,2022-05-17T05:39:00Z,2022,9.2662,5/16/22,22:39:00
21017,1652766000,3.16,1.966,9.268,0.991,2022-05-17T05:40:00Z,2022,9.267,5/16/22,22:40:00
21018,1652766060,3.16,1.987,9.255,0.991,2022-05-17T05:41:00Z,2022,9.2666,5/16/22,22:41:00
21019,1652766120,3.16,1.966,9.269,0.991,2022-05-17T05:42:00Z,2022,9.265,5/16/22,22:42:00
21020,1652766180,3.16,1.987,9.271,0.991,2022-05-17T05:43:00Z,2022,9.2648,5/16/22,22:43:00
21021,1652766240,3.16,1.998,9.259,0.991,2022-05-17T05:44:00Z,2022,9.2644,5/16/22,22:44:00
21022,1652766300,3.16,1.976,9.279,0.991,2022-05-17T05:45:00Z,2022,9.2666,5/16/22,22:45:00
21023,1652766360,3.16,1.976,9.269,0.991,2022-05-17T05:46:00Z,2022,9.2694,5/16/22,22:46:00
21024,1652766420,3.16,1.976,9.269,0.991,2022-05-17T05:47:00Z,2022,9.2694,5/16/22,22:47:00
21025,1652766480,3.16,1.987,9.266,0.991,2022-05-17T05:48:00Z,2022,9.2684,5/16/22,22:48:00
21026,1652766540,3.16,1.966,9.275,0.991,2022-05-17T05:49:00Z,2022,9.2716,5/16/22,22:49:00
21027,1652766600,3.16,1.966,9.278,0.991,2022-05-17T05:50:00Z,2022,9.2714,5/16/22,22:50:00
21028,1652766660,3.16,1.976,9.277,0.992,2022-05-17T05:51:00Z,2022,9.273,5/16/22,22:51:00
21029,1652766720,3.16,1.966,9.258,0.99,2022-05-17T05:52:00Z,2022,9.2708,5/16/22,22:52:00
21030,1652766780,3.16,1.966,9.272,0.991,2022-05-17T05:53:00Z,2022,9.272,5/16/22,22:53:00
21031,1652766840,3.16,1.966,9.269,0.991,2022-05-17T05:54:00Z,2022,9.2708,5/16/22,22:54:00
21032,1652766900,3.16,1.976,9.269,0.991,2022-05-17T05:55:00Z,2022,9.269,5/16/22,22:55:00
21033,1652766960,3.16,1.976,9.26,0.991,2022-05-17T05:56:00Z,2022,9.2656,5/16/22,22:56:00
21034,1652767020,3.16,1.945,9.269,0.991,2022-05-17T05:57:00Z,2022,9.2678,5/16/22,22:57:00
21035,1652767080,3.16,1.976,9.266,0.991,2022-05-17T05:58:00Z,2022,9.2666,5/16/22,22:58:00
21036,1652767140,3.16,1.945,9.28,0.991,2022-05-17T05:59:00Z,2022,9.2688,5/16/22,22:59:00
21037,1652767200,3.16,1.955,9.275,0.991,2022-05-17T06:00:00Z,2022,9.27,5/16/22,23:00:00
21038,1652767260,3.16,1.966,9.27,0.991,2022-05-17T06:01:00Z,2022,9.272,5/16/22,23:01:00
21039,1652767320,3.16,1.955,9.275,0.991,2022-05-17T06:02:00Z,2022,9.2732,5/16/22,23:02:00
21040,1652767380,3.16,1.955,9.278,0.991,2022-05-17T06:03:00Z,2022,9.2756,5/16/22,23:03:00
21041,1652767440,3.16,1.976,9.267,0.991,2022-05-17T06:04:00Z,2022,9.273,5/16/22,23:04:00
21042,1652767500,3.16,1.976,9.262,0.991,2022-05-17T06:05:00Z,2022,9.2704,5/16/22,23:05:00
21043,1652767560,3.16,1.945,9.278,0.991,2022-05-17T06:06:00Z,2022,9.272,5/16/22,23:06:00
21044,1652767620,3.16,1.976,9.267,0.991,2022-05-17T06:07:00Z,2022,9.2704,5/16/22,23:07:00
21045,1652767680,3.16,1.966,9.261,0.991,2022-05-17T06:08:00Z,2022,9.267,5/16/22,23:08:00
21046,1652767740,3.16,1.966,9.268,0.991,2022-05-17T06:09:00Z,2022,9.2672,5/16/22,23:09:00
21047,1652767800,3.16,1.966,9.27,0.991,2022-05-17T06:10:00Z,2022,9.2688,5/16/22,23:10:00
21048,1652767860,3.16,1.976,9.256,0.991,2022-05-17T06:11:00Z,2022,9.2644,5/16/22,23:11:00
21049,1652767920,3.16,1.945,9.282,0.991,2022-05-17T06:12:00Z,2022,9.2674,5/16/22,23:12:00
21050,1652767980,3.16,1.987,9.265,0.991,2022-05-17T06:13:00Z,2022,9.2682,5/16/22,23:13:00
21051,1652768040,3.16,1.966,9.27,0.991,2022-05-17T06:14:00Z,2022,9.2686,5/16/22,23:14:00
21052,1652768100,3.16,1.955,9.273,0.991,2022-05-17T06:15:00Z,2022,9.2692,5/16/22,23:15:00
21053,1652768160,3.16,1.955,9.266,0.991,2022-05-17T06:16:00Z,2022,9.2712,5/16/22,23:16:00
21054,1652768220,3.16,1.955,9.272,0.991,2022-05-17T06:17:00Z,2022,9.2692,5/16/22,23:17:00
21055,1652768280,3.16,1.945,9.27,0.991,2022-05-17T06:18:00Z,2022,9.2702,5/16/22,23:18:00
21056,1652768340,3.16,1.966,9.264,0.991,2022-05-17T06:19:00Z,2022,9.269,5/16/22,23:19:00
21057,1652768400,3.16,1.934,9.272,0.991,2022-05-17T06:20:00Z,2022,9.2688,5/16/22,23:20:00
21058,1652768460,3.16,1.987,9.26,0.991,2022-05-17T06:21:00Z,2022,9.2676,5/16/22,23:21:00
21059,1652768520,3.16,1.976,9.262,0.991,2022-05-17T06:22:00Z,2022,9.2656,5/16/22,23:22:00
21060,1652768580,3.16,1.955,9.262,0.99,2022-05-17T06:23:00Z,2022,9.264,5/16/22,23:23:00
21061,1652768640,3.16,1.966,9.27,0.991,2022-05-17T06:24:00Z,2022,9.2652,5/16/22,23:24:00
21062,1652768700,3.16,1.976,9.262,0.991,2022-05-17T06:25:00Z,2022,9.2632,5/16/22,23:25:00
21063,1652768760,3.16,1.881,9.296,0.99,2022-05-17T06:26:00Z,2022,9.2704,5/16/22,23:26:00
21064,1652768820,3.16,1.955,9.267,0.991,2022-05-17T06:27:00Z,2022,9.2714,5/16/22,23:27:00
21065,1652768880,3.16,1.955,9.276,0.991,2022-05-17T06:28:00Z,2022,9.2742,5/16/22,23:28:00
21066,1652768940,3.16,1.945,9.277,0.991,2022-05-17T06:29:00Z,2022,9.2756,5/16/22,23:29:00
21067,1652769000,3.16,1.945,9.261,0.99,2022-05-17T06:30:00Z,2022,9.2754,5/16/22,23:30:00
21068,1652769060,3.16,1.966,9.275,0.992,2022-05-17T06:31:00Z,2022,9.2712,5/16/22,23:31:00
21069,1652769120,3.16,1.955,9.263,0.991,2022-05-17T06:32:00Z,2022,9.2704,5/16/22,23:32:00
21070,1652769180,3.16,1.945,9.278,0.991,2022-05-17T06:33:00Z,2022,9.2708,5/16/22,23:33:00
21071,1652769240,3.16,1.945,9.265,0.991,2022-05-17T06:34:00Z,2022,9.2684,5/16/22,23:34:00
21072,1652769300,3.16,1.945,9.26,0.99,2022-05-17T06:35:00Z,2022,9.2682,5/16/22,23:35:00
21073,1652769360,3.16,1.923,9.282,0.991,2022-05-17T06:36:00Z,2022,9.2696,5/16/22,23:36:00
21074,1652769420,3.16,1.923,9.273,0.99,2022-05-17T06:37:00Z,2022,9.2716,5/16/22,23:37:00
21075,1652769480,3.16,1.913,9.284,0.991,2022-05-17T06:38:00Z,2022,9.2728,5/16/22,23:38:00
21076,1652769540,3.16,1.934,9.27,0.99,2022-05-17T06:39:00Z,2022,9.2738,5/16/22,23:39:00
21077,1652769600,3.16,1.966,9.258,0.991,2022-05-17T06:40:00Z,2022,9.2734,5/16/22,23:40:00
21078,1652769660,3.16,1.923,9.284,0.991,2022-05-17T06:41:00Z,2022,9.2738,5/16/22,23:41:00
21079,1652769720,3.16,1.966,9.259,0.991,2022-05-17T06:42:00Z,2022,9.271,5/16/22,23:42:00
21080,1652769780,3.16,1.945,9.283,0.991,2022-05-17T06:43:00Z,2022,9.2708,5/16/22,23:43:00
21081,1652769840,3.16,1.945,9.275,0.991,2022-05-17T06:44:00Z,2022,9.2718,5/16/22,23:44:00
21082,1652769900,3.16,1.945,9.273,0.991,2022-05-17T06:45:00Z,2022,9.2748,5/16/22,23:45:00
21083,1652769960,3.16,1.923,9.283,0.991,2022-05-17T06:46:00Z,2022,9.2746,5/16/22,23:46:00
21084,1652770020,3.16,1.934,9.282,0.991,2022-05-17T06:47:00Z,2022,9.2792,5/16/22,23:47:00
21085,1652770080,3.16,1.945,9.286,0.992,2022-05-17T06:48:00Z,2022,9.2798,5/16/22,23:48:00
21086,1652770140,3.16,1.945,9.281,0.991,2022-05-17T06:49:00Z,2022,9.281,5/16/22,23:49:00
21087,1652770200,3.16,1.913,9.279,0.99,2022-05-17T06:50:00Z,2022,9.2822,5/16/22,23:50:00
21088,1652770260,3.16,1.966,9.274,0.991,2022-05-17T06:51:00Z,2022,9.2804,5/16/22,23:51:00
21089,1652770320,3.16,1.945,9.274,0.991,2022-05-17T06:52:00Z,2022,9.2788,5/16/22,23:52:00
21090,1652770380,3.16,1.934,9.282,0.991,2022-05-17T06:53:00Z,2022,9.278,5/16/22,23:53:00
21091,1652770440,3.16,1.934,9.267,0.991,2022-05-17T06:54:00Z,2022,9.2752,5/16/22,23:54:00
21092,1652770500,3.16,1.945,9.274,0.991,2022-05-17T06:55:00Z,2022,9.2742,5/16/22,23:55:00
21093,1652770560,3.16,1.945,9.278,0.991,2022-05-17T06:56:00Z,2022,9.275,5/16/22,23:56:00
21094,1652770620,3.16,1.934,9.291,0.992,2022-05-17T06:57:00Z,2022,9.2784,5/16/22,23:57:00
21095,1652770680,3.16,1.955,9.264,0.99,2022-05-17T06:58:00Z,2022,9.2748,5/16/22,23:58:00
21096,1652770740,3.16,1.945,9.277,0.991,2022-05-17T06:59:00Z,2022,9.2768,5/16/22,23:59:00
21097,1652770800,3.16,1.923,9.281,0.991,2022-05-17T07:00:00Z,2022,9.2782,5/17/22,0:00:00
21098,1652770860,3.16,1.923,9.287,0.991,2022-05-17T07:01:00Z,2022,9.28,5/17/22,0:01:00
21099,1652770920,3.16,1.955,9.259,0.99,2022-05-17T07:02:00Z,2022,9.2736,5/17/22,0:02:00
21100,1652770980,3.16,1.945,9.278,0.991,2022-05-17T07:03:00Z,2022,9.2764,5/17/22,0:03:00
21101,1652771040,3.16,1.934,9.281,0.991,2022-05-17T07:04:00Z,2022,9.2772,5/17/22,0:04:00
21102,1652771100,3.16,1.923,9.289,0.991,2022-05-17T07:05:00Z,2022,9.2788,5/17/22,0:05:00
21103,1652771160,3.16,1.934,9.291,0.992,2022-05-17T07:06:00Z,2022,9.2796,5/17/22,0:06:00
21104,1652771220,3.16,1.923,9.28,0.991,2022-05-17T07:07:00Z,2022,9.2838,5/17/22,0:07:00
21105,1652771280,3.16,1.945,9.285,0.992,2022-05-17T07:08:00Z,2022,9.2852,5/17/22,0:08:00
21106,1652771340,3.16,1.955,9.263,0.991,2022-05-17T07:09:00Z,2022,9.2816,5/17/22,0:09:00
21107,1652771400,3.16,1.934,9.282,0.991,2022-05-17T07:10:00Z,2022,9.2802,5/17/22,0:10:00
21108,1652771460,3.16,1.913,9.293,0.991,2022-05-17T07:11:00Z,2022,9.2806,5/17/22,0:11:00
21109,1652771520,3.16,1.976,9.263,0.991,2022-05-17T07:12:00Z,2022,9.2772,5/17/22,0:12:00
21110,1652771580,3.16,1.923,9.283,0.991,2022-05-17T07:13:00Z,2022,9.2768,5/17/22,0:13:00
21111,1652771640,3.16,1.955,9.267,0.991,2022-05-17T07:14:00Z,2022,9.2776,5/17/22,0:14:00
21112,1652771700,3.16,1.913,9.287,0.991,2022-05-17T07:15:00Z,2022,9.2786,5/17/22,0:15:00
